OrderItemID,OrderID,ProductID,Quantity,UnitPrice
4466,2198,371,1,19196
4467,2199,757,1,18114
4468,2199,974,2,18556
4469,2200,313,2,22199
4470,2201,139,2,20335
4471,2201,998,1,12747
4472,2201,554,2,5055
4473,2202,922,1,19016
4474,2203,870,2,1727
4475,2203,375,2,3038
4476,2203,347,1,23420
4477,2204,40,1,5750
4478,2204,109,1,10327
4479,2204,269,1,9286
4480,2205,276,1,2781
4481,2205,538,2,20860
4482,2205,24,2,1674
4483,2206,217,1,14084
4484,2206,606,1,8815
4485,2206,506,2,12690
4486,2207,551,1,3354
4487,2207,873,1,22228
4488,2208,66,2,11822
4489,2209,783,2,24315
4490,2209,194,1,9952
4491,2210,695,1,11047
4492,2211,611,2,7816
4493,2211,541,1,22697
4494,2212,383,2,7400
4495,2212,127,2,23971
4496,2213,481,1,13879
4497,2213,559,2,22315
4498,2213,487,1,19888
4499,2214,407,2,13507
4500,2214,507,1,13141
4501,2214,709,2,2490
4502,2215,236,1,22851
4503,2216,63,1,18249
4504,2216,792,2,21937
4505,2217,431,1,6709
4506,2217,247,2,8297
4507,2218,480,1,14656
4508,2219,889,2,19407
4509,2219,529,2,17895
4510,2219,34,1,6255
4511,2220,546,2,24613
4512,2220,180,2,20914
4513,2220,374,2,12368
4514,2221,370,1,7847
4515,2222,570,2,23639
4516,2222,491,1,10451
4517,2223,722,1,2846
4518,2223,60,1,14981
4519,2224,413,2,5097
4520,2225,733,2,8078
4521,2226,68,1,15848
4522,2227,803,1,22503
4523,2228,456,2,13692
4524,2228,759,1,20092
4525,2228,342,2,10936
4526,2229,592,1,17640
4527,2229,250,2,9828
4528,2229,275,1,22229
4529,2230,64,1,3406
4530,2231,658,2,12638
4531,2231,449,2,22792
4532,2231,329,1,10902
4533,2232,394,2,16374
4534,2232,976,1,20085
4535,2233,246,2,2624
4536,2234,396,2,19478
4537,2234,915,2,17288
4538,2234,666,1,8445
4539,2235,499,1,5564
4540,2235,524,1,22421
4541,2236,709,1,15103
4542,2237,740,2,21353
4543,2238,923,2,4444
4544,2238,263,2,15110
4545,2238,955,1,6020
4546,2239,548,1,20150
4547,2240,956,2,6490
4548,2240,450,1,11914
4549,2241,21,2,2955
4550,2242,366,2,1427
4551,2242,468,2,2720
4552,2242,466,2,13984
4553,2243,356,1,15013
4554,2243,528,2,21063
4555,2243,984,1,1812
4556,2244,84,1,23926
4557,2245,776,2,7827
4558,2245,93,1,12460
4559,2246,203,2,24276
4560,2247,753,1,16618
4561,2247,605,2,4286
4562,2247,688,1,9452
4563,2248,52,2,5381
4564,2248,365,1,22700
4565,2248,46,2,13780
4566,2249,611,1,15273
4567,2249,313,1,23234
4568,2249,722,2,11794
4569,2250,190,2,9067
4570,2251,724,2,13296
4571,2252,922,1,15377
4572,2252,379,1,20667
4573,2252,579,1,10181
4574,2253,992,1,13205
4575,2253,667,2,12192
4576,2253,282,1,23768
4577,2254,533,2,18861
4578,2255,147,1,4855
4579,2255,363,2,9742
4580,2256,441,1,17210
4581,2256,374,2,14507
4582,2256,212,1,15413
4583,2257,200,2,15374
4584,2258,754,2,801
4585,2258,951,1,7740
4586,2259,513,1,24120
4587,2259,967,1,2177
4588,2259,491,1,5025
4589,2260,188,2,1255
4590,2260,376,1,14990
4591,2261,526,2,15963
4592,2262,642,1,5396
4593,2262,307,2,1541
4594,2262,42,2,21928
4595,2263,629,2,18078
4596,2263,130,1,13087
4597,2264,290,1,4373
4598,2264,52,1,22301
4599,2264,518,2,21753
4600,2265,56,2,5563
4601,2265,730,2,7628
4602,2266,421,2,1708
4603,2266,663,1,8159
4604,2266,205,1,6754
4605,2267,478,2,9793
4606,2267,141,2,17653
4607,2268,494,1,12939
4608,2268,899,2,3270
4609,2269,940,2,10304
4610,2270,682,2,7017
4611,2270,455,2,8563
4612,2270,262,2,3558
4613,2271,773,2,17077
4614,2272,98,2,21781
4615,2273,83,2,10604
4616,2273,692,2,17446
4617,2273,455,1,15577
4618,2274,643,2,22347
4619,2275,397,1,9958
4620,2276,541,1,24226
4621,2276,680,2,23624
4622,2276,316,1,12661
4623,2277,337,2,2128
4624,2278,471,2,24185
4625,2279,935,1,9101
4626,2279,342,1,14110
4627,2279,464,1,15399
4628,2280,856,2,6760
4629,2280,330,2,23280
4630,2280,686,1,18459
4631,2281,816,2,17369
4632,2281,525,2,1886
4633,2281,286,1,1395
4634,2282,326,1,14147
4635,2283,553,2,16356
4636,2283,836,2,8825
4637,2284,472,1,10485
4638,2285,528,2,8226
4639,2285,653,1,19077
4640,2286,694,2,5617
4641,2286,360,1,6617
4642,2286,598,1,16594
4643,2287,152,1,22568
4644,2287,475,2,9462
4645,2288,569,2,4442
4646,2289,997,1,18718
4647,2289,972,2,2855
4648,2290,694,2,7055
4649,2290,757,1,16324
4650,2290,602,2,20338
4651,2291,86,1,12803
4652,2291,478,1,1227
4653,2292,738,2,3020
4654,2293,854,2,1002
4655,2294,245,2,1806
4656,2294,495,1,14226
4657,2295,454,2,11917
4658,2295,580,1,14883
4659,2295,192,2,3544
4660,2296,228,2,6968
4661,2297,520,2,18271
4662,2297,410,1,23162
4663,2297,539,2,14396
4664,2298,239,1,11423
4665,2299,614,2,20936
4666,2299,619,1,12009
4667,2300,884,1,8120
4668,2300,243,2,4026
4669,2301,413,2,4413
4670,2301,313,1,22092
4671,2301,713,1,23504
4672,2302,155,1,1927
4673,2302,667,2,22778
4674,2303,922,1,5415
4675,2303,798,2,6225
4676,2304,750,2,10167
4677,2305,561,2,16052
4678,2306,889,1,22400
4679,2306,769,2,20014
4680,2306,39,1,19815
4681,2307,879,1,5127
4682,2307,252,1,7269
4683,2308,76,1,20276
4684,2308,289,1,7533
4685,2308,670,2,12215
4686,2309,894,1,21678
4687,2310,246,1,23456
4688,2310,941,1,6307
4689,2311,894,2,932
4690,2311,714,1,10922
4691,2311,13,1,22644
4692,2312,678,2,6049
4693,2312,907,2,23367
4694,2313,231,2,9156
4695,2313,550,2,13226
4696,2314,382,2,19073
4697,2315,405,1,2933
4698,2316,162,2,9189
4699,2316,402,1,2473
4700,2316,840,2,21379
4701,2317,239,2,2282
4702,2317,886,2,7292
4703,2317,647,2,18021
4704,2318,530,2,2448
4705,2318,994,1,18574
4706,2319,352,1,11616
4707,2320,196,1,12358
4708,2321,507,2,3204
4709,2321,60,1,6096
4710,2321,489,1,13041
4711,2322,277,2,19933
4712,2322,770,1,6941
4713,2323,48,2,6786
4714,2323,65,1,21182
4715,2323,315,1,1871
4716,2324,829,2,898
4717,2325,755,1,20793
4718,2325,266,1,9493
4719,2325,670,1,6060
4720,2326,776,1,19871
4721,2326,531,1,18878
4722,2327,697,1,24076
4723,2327,501,2,15234
4724,2328,887,1,23169
4725,2329,733,1,8034
4726,2330,225,1,20859
4727,2331,271,2,24078
4728,2332,55,1,12507
4729,2332,969,2,6993
4730,2332,527,2,11496
4731,2333,833,2,7154
4732,2333,61,2,18393
4733,2333,664,2,24055
4734,2334,309,2,24907
4735,2334,652,2,15648
4736,2335,759,1,9499
4737,2335,599,2,5737
4738,2335,697,1,10400
4739,2336,466,2,1760
4740,2336,978,2,22868
4741,2337,934,1,3503
4742,2337,600,1,24503
4743,2338,92,2,19360
4744,2338,967,1,5768
4745,2339,805,2,4082
4746,2339,502,1,1286
4747,2340,149,1,5118
4748,2340,379,1,2055
4749,2341,10,2,18736
4750,2341,276,2,3247
4751,2341,727,2,17461
4752,2342,153,2,9464
4753,2342,362,2,23237
4754,2343,658,2,21672
4755,2343,726,2,15751
4756,2344,275,2,16352
4757,2345,502,1,7323
4758,2346,285,1,2791
4759,2346,314,1,21092
4760,2347,776,1,1744
4761,2347,444,2,24788
4762,2347,86,1,8772
4763,2348,877,1,5986
4764,2349,533,2,10993
4765,2349,915,1,17321
4766,2349,691,1,8990
4767,2350,222,2,13057
4768,2351,740,1,22438
4769,2352,378,1,1130
4770,2353,977,1,15341
4771,2353,524,2,21786
4772,2354,269,2,20566
4773,2354,133,2,24972
4774,2355,686,2,12986
4775,2355,849,1,12874
4776,2356,961,1,8320
4777,2356,19,2,14328
4778,2356,444,2,11367
4779,2357,688,2,9783
4780,2358,428,2,1587
4781,2359,635,2,19819
4782,2359,698,1,22455
4783,2359,931,1,2185
4784,2360,710,1,1326
4785,2361,315,1,12187
4786,2361,870,1,19097
4787,2362,221,2,23359
4788,2362,693,1,19736
4789,2363,770,1,15925
4790,2363,200,1,5488
4791,2363,407,2,24284
4792,2364,352,1,14588
4793,2364,752,2,23445
4794,2365,147,2,19141
4795,2366,708,1,7228
4796,2367,426,1,5533
4797,2367,982,2,15906
4798,2368,463,1,8204
4799,2368,88,1,9805
4800,2369,367,2,1891
4801,2369,397,1,5495
4802,2370,42,2,4027
4803,2370,780,1,5868
4804,2371,419,2,3685
4805,2371,157,1,8583
4806,2371,643,2,10836
4807,2372,880,2,2192
4808,2373,13,1,18069
4809,2374,901,2,11961
4810,2374,199,1,3809
4811,2374,114,2,22686
4812,2375,231,2,9057
4813,2376,633,1,24613
4814,2377,385,1,14685
4815,2377,521,1,3319
4816,2378,618,1,19843
4817,2378,233,2,8783
4818,2378,434,1,5754
4819,2379,34,1,6467
4820,2379,889,1,14711
4821,2379,444,2,23030
4822,2380,244,2,8219
4823,2380,479,1,22666
4824,2380,23,2,12690
4825,2381,497,2,19156
4826,2381,559,1,7371
4827,2381,247,2,12557
4828,2382,42,2,5814
4829,2382,148,1,3365
4830,2383,232,2,3969
4831,2383,497,2,22315
4832,2384,355,1,15679
4833,2384,514,1,24908
4834,2384,623,1,19420
4835,2385,265,2,3697
4836,2385,342,1,6571
4837,2386,108,1,9947
4838,2386,511,1,12405
4839,2386,284,2,9164
4840,2387,37,1,24709
4841,2388,971,2,11230
4842,2389,300,2,24548
4843,2390,839,2,2675
4844,2390,574,2,2817
4845,2391,948,1,11244
4846,2392,1,2,24204
4847,2392,134,1,11015
4848,2392,82,2,12180
4849,2393,872,1,16345
4850,2394,393,1,12954
4851,2394,196,2,15779
4852,2394,58,2,7740
4853,2395,447,1,3403
4854,2395,433,1,9403
4855,2395,120,1,14223
4856,2396,817,2,22427
4857,2396,628,1,21105
4858,2396,345,2,24766
4859,2397,68,2,4247
4860,2398,328,2,20442
4861,2398,702,1,24348
4862,2399,7,2,2163
4863,2399,440,2,6286
4864,2399,404,1,12876
4865,2400,862,2,1779
4866,2400,306,1,17472
4867,2400,789,2,19204
4868,2401,167,2,7999
4869,2401,970,2,11019
4870,2402,753,1,20489
4871,2403,838,1,6552
4872,2403,699,1,12026
4873,2404,990,2,24371
4874,2404,928,2,15391
4875,2404,244,1,14708
4876,2405,913,2,6816
4877,2405,905,1,15217
4878,2406,751,2,15139
4879,2406,675,2,12181
4880,2406,156,2,12199
4881,2407,443,1,13983
4882,2407,161,1,843
4883,2407,32,2,14839
4884,2408,365,1,13121
4885,2408,999,1,14408
4886,2409,713,1,17308
4887,2410,387,2,9961
4888,2410,739,2,15867
4889,2410,665,2,20998
4890,2411,329,2,15651
4891,2412,91,2,5427
4892,2413,140,2,17807
4893,2413,438,1,16547
4894,2414,937,1,21667
4895,2414,695,1,12271
4896,2415,502,1,13384
4897,2415,208,1,4589
4898,2415,29,2,22572
4899,2416,782,2,8033
4900,2416,963,2,16719
4901,2416,679,1,7554
4902,2417,917,1,9268
4903,2418,425,2,4585
4904,2419,756,1,5933
4905,2419,264,2,10958
4906,2419,165,2,17262
4907,2420,396,1,19465
4908,2420,156,1,9940
4909,2421,445,1,20325
4910,2421,272,1,16017
4911,2422,7,1,2586
4912,2423,334,1,1844
4913,2423,919,1,16070
4914,2424,590,2,14999
4915,2424,755,2,891
4916,2425,250,2,11916
4917,2425,873,2,15667
4918,2426,681,2,11247
4919,2426,349,1,10947
4920,2426,584,1,7055
4921,2427,423,2,3255
4922,2427,377,2,19722
4923,2428,235,2,4751
4924,2428,402,2,22827
4925,2428,789,1,3696
4926,2429,578,1,873
4927,2430,943,2,7770
4928,2431,797,2,6558
4929,2431,323,1,1899
4930,2431,428,2,16737
4931,2432,401,1,20187
4932,2432,995,1,8130
4933,2433,560,1,11021
4934,2433,594,2,4853
4935,2433,906,2,7094
4936,2434,976,2,9246
4937,2434,702,2,17109
4938,2434,936,2,5089
4939,2435,782,2,6524
4940,2435,939,2,21603
4941,2436,875,2,3193
4942,2436,277,2,5789
4943,2437,548,2,13335
4944,2437,465,2,861
4945,2438,834,2,22591
4946,2438,505,2,9294
4947,2438,412,1,10654
4948,2439,33,1,22216
4949,2439,428,1,4889
4950,2440,141,2,17007
4951,2441,618,2,1768
4952,2441,498,1,19420
4953,2442,588,1,23837
4954,2443,33,2,10177
4955,2443,681,2,22944
4956,2444,868,2,24157
4957,2445,266,1,19716
4958,2446,556,2,15290
4959,2447,630,2,1049
4960,2447,389,2,22431
4961,2448,497,1,19191
4962,2448,870,1,20184
4963,2448,187,1,13776
4964,2449,300,1,1743
4965,2449,545,2,4155
4966,2449,862,1,18956
4967,2450,246,2,3222
4968,2450,945,2,14100
4969,2451,578,2,14223
4970,2451,722,2,6245
4971,2451,945,1,12155
4972,2452,533,1,11163
4973,2452,72,1,23644
4974,2453,286,1,24325
4975,2453,200,1,21213
4976,2454,136,2,15548
4977,2454,484,1,24528
4978,2454,291,1,8986
4979,2455,507,1,21697
4980,2455,291,1,19891
4981,2455,311,2,19821
4982,2456,520,1,10718
4983,2456,584,1,11424
4984,2456,968,2,2991
4985,2457,134,1,16720
4986,2457,434,1,15118
4987,2457,865,1,19421
4988,2458,51,2,9016
4989,2458,948,1,19881
4990,2459,339,2,20350
4991,2459,269,1,12695
4992,2459,725,1,17966
4993,2460,186,1,10874
4994,2460,82,2,2471
4995,2461,764,1,9163
4996,2461,342,2,20011
4997,2462,358,2,11601
4998,2462,521,2,22177
4999,2462,561,2,2768
5000,2463,11,1,13053
5001,2463,733,2,19083
5002,2463,581,1,14005
5003,2464,909,1,21351
5004,2465,738,2,16968
5005,2465,652,1,8904
5006,2466,29,2,10444
5007,2466,655,1,2403
5008,2466,720,1,12659
5009,2467,851,1,9929
5010,2468,839,1,19378
5011,2468,876,1,10399
5012,2469,977,2,7922
5013,2469,910,1,1728
5014,2469,188,1,4568
5015,2470,16,2,10680
5016,2470,707,2,23839
5017,2470,103,2,3892
5018,2471,436,1,23205
5019,2471,542,2,5405
5020,2471,505,1,21898
5021,2472,335,1,16809
5022,2473,946,1,4446
5023,2473,523,2,6833
5024,2474,599,1,8613
5025,2474,639,1,10678
5026,2474,982,2,16787
5027,2475,968,2,1323
5028,2475,456,2,18281
5029,2475,908,2,2007
5030,2476,318,2,10573
5031,2477,377,2,1958
5032,2478,536,1,17439
5033,2478,224,1,1778
5034,2478,193,1,7600
5035,2479,482,2,4969
5036,2480,344,2,18817
5037,2480,731,1,15050
5038,2481,427,1,6351
5039,2482,909,1,15886
5040,2482,847,1,4305
5041,2483,466,2,7213
5042,2483,220,2,15217
5043,2484,538,2,11533
5044,2485,638,2,16817
5045,2485,399,1,3992
5046,2485,584,2,15145
5047,2486,458,2,24083
5048,2486,904,1,15757
5049,2487,442,1,24244
5050,2488,923,2,24849
5051,2489,59,2,2041
5052,2489,511,2,24992
5053,2489,936,1,17182
5054,2490,880,1,5684
5055,2490,747,1,7115
5056,2490,463,2,15272
5057,2491,452,1,10556
5058,2492,942,2,20166
5059,2492,155,2,12810
5060,2492,351,1,18621
5061,2493,197,1,8075
5062,2493,983,2,9768
5063,2493,491,2,10250
5064,2494,480,2,19959
5065,2494,733,1,6838
5066,2495,313,1,22440
5067,2495,763,1,23879
5068,2495,519,2,10813
5069,2496,43,2,4141
5070,2496,758,2,5133
5071,2497,481,2,4003
5072,2497,776,1,3251
5073,2498,706,1,7084
5074,2498,860,2,15939
5075,2498,735,2,8788
5076,2499,94,2,12985
5077,2499,562,1,18367
5078,2500,196,2,19520
5079,2501,253,2,19315
5080,2502,16,1,1286
5081,2503,862,1,19258
5082,2503,561,1,23548
5083,2503,883,2,24705
5084,2504,885,1,24851
5085,2505,98,2,8530
5086,2506,628,2,1093
5087,2507,552,1,12335
5088,2508,190,2,2208
5089,2509,784,1,16940
5090,2510,165,2,11425
5091,2510,814,1,6577
5092,2510,69,1,1699
5093,2511,557,2,18436
5094,2512,252,2,16273
5095,2512,266,2,16020
5096,2513,402,2,3591
5097,2514,799,2,6785
5098,2515,898,1,17757
5099,2515,176,1,15697
5100,2515,842,2,22658
5101,2516,56,1,13861
5102,2516,13,1,13326
5103,2516,220,1,8095
5104,2517,602,2,22209
5105,2518,227,2,6994
5106,2518,153,2,16145
5107,2518,624,1,18509
5108,2519,712,2,5706
5109,2519,269,2,4020
5110,2520,156,1,21409
5111,2520,655,1,3484
5112,2520,316,2,7485
5113,2521,546,2,16960
5114,2521,431,1,1595
5115,2521,275,2,13766
5116,2522,302,1,20917
5117,2523,190,2,13167
5118,2523,731,2,7841
5119,2524,698,1,20100
5120,2524,659,2,1050
5121,2524,614,1,19783
5122,2525,838,1,24276
5123,2526,675,2,1028
5124,2526,613,1,10416
5125,2527,301,1,19704
5126,2527,373,1,19415
5127,2527,544,2,19080
5128,2528,564,1,2478
5129,2529,692,1,15788
5130,2529,148,1,10867
5131,2530,185,2,17687
5132,2531,389,1,6566
5133,2532,626,1,24257
5134,2532,82,1,7670
5135,2533,915,1,18402
5136,2533,286,2,10109
5137,2534,95,2,2872
5138,2534,607,2,16835
5139,2534,945,1,5072
5140,2535,401,1,9798
5141,2535,10,2,4430
5142,2536,766,2,23722
5143,2536,923,1,24980
5144,2537,306,2,13802
5145,2538,88,1,4467
5146,2539,242,1,3111
5147,2539,89,1,24415
5148,2539,863,1,24843
5149,2540,609,2,7938
5150,2540,558,1,12354
5151,2541,289,1,9134
5152,2541,213,1,13830
5153,2542,344,1,4675
5154,2542,599,1,11674
5155,2543,694,1,8307
5156,2543,853,2,8218
5157,2544,757,2,17903
5158,2544,633,1,19443
5159,2545,377,1,4992
5160,2546,973,2,7652
5161,2546,281,2,5829
5162,2546,779,2,4774
5163,2547,366,1,7096
5164,2548,948,1,3157
5165,2548,257,1,6867
5166,2548,652,1,10221
5167,2549,3,2,13941
5168,2549,827,2,7428
5169,2550,278,2,14673
5170,2551,512,2,3582
5171,2551,331,1,19058
5172,2552,259,1,11003
5173,2553,789,2,9015
5174,2553,496,1,15438
5175,2554,900,2,19027
5176,2554,764,1,23853
5177,2555,872,1,8121
5178,2556,257,2,11361
5179,2557,940,1,11871
5180,2557,696,1,17505
5181,2558,238,1,7863
5182,2558,538,1,6468
5183,2558,341,1,22317
5184,2559,446,2,15071
5185,2560,822,1,23390
5186,2561,358,1,5351
5187,2561,946,2,16275
5188,2562,682,2,23326
5189,2563,406,1,2569
5190,2564,722,1,4260
5191,2564,478,2,23486
5192,2564,864,1,11648
5193,2565,731,2,7213
5194,2565,747,1,12496
5195,2565,238,1,1107
5196,2566,639,1,17056
5197,2566,418,1,1344
5198,2566,489,1,20705
5199,2567,563,2,8772
5200,2568,642,1,6089
5201,2569,860,2,9423
5202,2570,873,2,13165
5203,2571,260,2,19125
5204,2571,536,1,18056
5205,2571,888,2,22630
5206,2572,373,2,10459
5207,2572,569,2,1947
5208,2573,798,2,19592
5209,2573,550,2,19453
5210,2573,171,1,9180
5211,2574,700,1,22166
5212,2574,930,2,21822
5213,2575,819,2,12406
5214,2575,496,2,16707
5215,2575,246,2,16227
5216,2576,795,1,7437
5217,2576,427,1,20601
5218,2577,289,1,17553
5219,2577,297,1,10483
5220,2578,37,1,16564
5221,2578,614,1,10848
5222,2578,612,2,6624
5223,2579,981,1,7733
5224,2579,581,1,8149
5225,2580,483,2,12271
5226,2581,285,2,4307
5227,2581,781,1,20387
5228,2581,268,1,14539
5229,2582,663,2,20286
5230,2583,809,2,17619
5231,2584,395,2,5184
5232,2585,229,2,7329
5233,2585,608,2,9681
5234,2585,394,1,16077
5235,2586,326,2,19918
5236,2586,118,2,20408
5237,2586,755,1,19295
5238,2587,548,1,18852
5239,2587,984,1,7561
5240,2588,956,1,24038
5241,2588,957,1,6486
5242,2588,381,1,23724
5243,2589,928,2,3837
5244,2590,705,1,24156
5245,2590,235,1,5558
5246,2591,724,2,10246
5247,2592,613,2,10680
5248,2592,582,2,4683
5249,2593,331,1,7053
5250,2593,118,2,8359
5251,2593,295,1,15047
5252,2594,997,2,2724
5253,2594,588,2,19844
5254,2594,573,2,19891
5255,2595,956,2,23408
5256,2596,349,1,8433
5257,2596,758,1,24394
5258,2596,65,2,7048
5259,2597,678,2,13210
5260,2597,860,1,14621
5261,2598,479,1,6067
5262,2598,965,1,21519
5263,2598,75,1,19183
5264,2599,870,1,4639
5265,2600,904,2,22479
5266,2600,707,2,8077
5267,2600,225,1,11898
5268,2601,976,2,9313
5269,2601,207,1,16200
5270,2602,540,1,17215
5271,2602,42,2,4957
5272,2603,207,1,17658
5273,2603,435,2,22575
5274,2604,14,2,18218
5275,2605,69,2,14123
5276,2606,607,1,4775
5277,2606,985,1,2215
5278,2607,444,1,16227
5279,2608,346,1,12352
5280,2608,830,2,14801
5281,2608,96,1,15082
5282,2609,279,2,15620
5283,2609,242,1,18017
5284,2610,61,1,16824
5285,2610,930,2,4891
5286,2611,610,1,2754
5287,2611,486,2,4328
5288,2611,117,2,4504
5289,2612,66,1,8000
5290,2612,393,2,15420
5291,2612,273,2,13054
5292,2613,326,2,15577
5293,2613,116,2,13430
5294,2613,777,2,20532
5295,2614,255,1,12908
5296,2614,541,2,6085
5297,2614,231,2,22228
5298,2615,118,2,3485
5299,2616,850,1,19933
5300,2616,100,1,12440
5301,2617,455,2,6581
5302,2617,179,2,17887
5303,2618,827,2,10347
5304,2618,776,2,10338
5305,2619,232,1,2527
5306,2620,287,1,8715
5307,2621,528,1,21965
5308,2621,530,2,1446
5309,2621,18,2,3895
5310,2622,558,2,2922
5311,2623,493,1,8372
5312,2623,946,1,3047
5313,2624,132,2,993
5314,2625,101,1,12141
5315,2625,217,2,24581
5316,2625,751,1,3028
5317,2626,810,1,21952
5318,2627,480,1,19199
5319,2627,244,1,15237
5320,2627,264,1,15873
5321,2628,636,1,4987
5322,2628,101,1,24745
5323,2628,455,2,9501
5324,2629,902,2,20403
5325,2630,299,2,3632
5326,2631,625,1,20426
5327,2631,252,1,3414
5328,2631,981,1,13618
5329,2632,254,2,1263
5330,2632,815,2,22866
5331,2633,227,2,1117
5332,2634,350,1,17032
5333,2635,548,2,24772
5334,2635,337,2,23111
5335,2636,440,1,12362
5336,2636,260,1,18998
5337,2636,252,1,9204
5338,2637,405,1,24583
5339,2637,142,2,24954
5340,2638,571,1,6482
5341,2638,244,2,23217
5342,2639,30,2,19601
5343,2639,243,1,9877
5344,2639,645,2,21045
5345,2640,106,2,11208
5346,2640,37,2,1811
5347,2641,572,1,10071
5348,2641,696,1,6380
5349,2641,12,2,24117
5350,2642,368,2,12510
5351,2642,953,1,4312
5352,2642,33,2,14749
5353,2643,847,1,4339
5354,2644,804,2,18890
5355,2645,989,1,19195
5356,2645,584,2,5257
5357,2646,740,1,17095
5358,2647,161,2,14753
5359,2647,503,2,2911
5360,2648,852,2,6675
5361,2648,909,2,16539
5362,2649,74,2,1849
5363,2649,236,2,8817
5364,2649,547,1,17869
5365,2650,380,1,6687
5366,2650,30,1,6078
5367,2650,658,1,15455
5368,2651,580,1,7042
5369,2651,205,1,3783
5370,2651,851,2,1790
5371,2652,421,1,24646
5372,2652,737,1,2737
5373,2653,665,1,3597
5374,2654,442,1,18715
5375,2654,449,1,1704
5376,2655,616,2,21729
5377,2655,974,2,13025
5378,2656,381,2,4891
5379,2656,837,2,16471
5380,2657,69,2,12909
5381,2658,420,1,22339
5382,2658,959,2,7099
5383,2658,993,1,5851
5384,2659,650,1,24920
5385,2659,693,2,9561
5386,2660,125,1,14384
5387,2660,655,1,9897
5388,2660,397,1,11918
5389,2661,770,2,24050
5390,2662,921,2,1341
5391,2662,802,2,15766
5392,2662,291,2,6460
5393,2663,199,1,17281
5394,2663,314,1,13520
5395,2663,287,1,8096
5396,2664,744,1,8971
5397,2664,808,1,8913
5398,2665,575,1,1178
5399,2666,489,1,14716
5400,2666,422,2,15308
5401,2666,50,1,18842
5402,2667,290,1,9044
5403,2668,358,2,17398
5404,2668,48,2,24503
5405,2668,858,2,9720
5406,2669,842,1,18432
5407,2669,788,2,8254
5408,2669,612,2,20532
5409,2670,757,1,18539
5410,2671,375,1,8795
5411,2671,754,1,10468
5412,2671,456,2,18394
5413,2672,379,1,8022
5414,2672,29,1,24408
5415,2672,390,2,20403
5416,2673,81,2,5128
5417,2673,71,1,4117
5418,2674,23,2,14439
5419,2675,902,2,4654
5420,2675,691,2,3629
5421,2676,317,2,21385
5422,2676,449,2,12776
5423,2676,616,2,20045
5424,2677,970,2,21294
5425,2677,266,1,17601
5426,2678,303,2,5812
5427,2678,992,1,1678
5428,2679,276,1,2626
5429,2679,133,1,3427
5430,2680,570,2,15476
5431,2680,541,2,4923
5432,2681,494,2,3183
5433,2681,612,1,11124
5434,2681,529,1,22599
5435,2682,617,2,24606
5436,2683,570,1,3043
5437,2683,973,2,23617
5438,2684,548,1,6503
5439,2684,914,2,1292
5440,2685,308,2,12191
5441,2686,517,1,21072
5442,2686,837,1,14231
5443,2687,96,2,18671
5444,2687,264,1,2898
5445,2688,393,2,12400
5446,2689,528,2,6922
5447,2689,9,2,19858
5448,2689,67,2,4593
5449,2690,912,2,20139
5450,2690,415,2,14222
5451,2690,269,1,1736
5452,2691,200,1,16522
5453,2692,967,1,11048
5454,2692,308,1,9285
5455,2692,777,2,7877
5456,2693,568,2,23172
5457,2694,364,2,2662
5458,2694,174,2,15755
5459,2695,449,2,10968
5460,2695,946,1,17607
5461,2696,35,1,1155
5462,2697,228,2,2518
5463,2697,720,1,2968
5464,2697,749,1,13208
5465,2698,640,1,23059
5466,2699,498,2,12395
5467,2699,287,1,15900
5468,2700,678,1,15223
5469,2700,18,2,23429
5470,2701,778,1,13118
5471,2701,543,2,14173
5472,2702,104,2,2508
5473,2702,443,2,20369
5474,2702,867,2,9752
5475,2703,960,1,18385
5476,2703,232,2,18958
5477,2703,74,1,12677
5478,2704,102,2,8766
5479,2704,762,2,12895
5480,2704,867,1,11505
5481,2705,397,2,5487
5482,2706,658,1,17124
5483,2706,59,2,10619
5484,2706,871,2,2357
5485,2707,913,2,1011
5486,2707,300,1,6125
5487,2708,97,2,11956
5488,2708,268,2,23195
5489,2709,923,2,11147
5490,2709,72,1,7260
5491,2709,358,2,13720
5492,2710,455,2,12056
5493,2710,534,2,4822
5494,2710,633,2,7555
5495,2711,461,2,12606
5496,2711,697,1,5524
5497,2711,33,2,6974
5498,2712,692,2,5445
5499,2712,772,2,8718
5500,2712,216,2,1346
5501,2713,4,2,14941
5502,2714,164,2,20319
5503,2714,228,1,2333
5504,2715,358,2,18364
5505,2716,638,2,6775
5506,2716,621,2,6694
5507,2717,302,1,15259
5508,2717,852,2,20041
5509,2717,571,1,12405
5510,2718,692,1,1875
5511,2718,570,1,928
5512,2719,66,1,6823
5513,2719,230,1,6094
5514,2720,866,1,8272
5515,2720,440,2,18944
5516,2721,858,1,8294
5517,2722,471,1,5519
5518,2722,848,1,2976
5519,2722,233,1,8604
5520,2723,555,1,23381
5521,2724,900,2,23202
5522,2724,568,2,24786
5523,2725,928,2,8081
5524,2725,610,1,22154
5525,2725,814,2,14078
5526,2726,313,1,998
5527,2726,499,2,16332
5528,2726,683,1,1625
5529,2727,25,1,14433
5530,2727,950,2,14530
5531,2727,113,1,23100
5532,2728,733,1,18590
5533,2729,395,2,9736
5534,2729,545,1,19556
5535,2729,978,2,24222
5536,2730,130,1,8032
5537,2731,604,2,22606
5538,2731,94,1,16319
5539,2732,57,1,21213
5540,2733,931,1,23115
